group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,6,0.193979106,1.496146896,-3.084051974,3.092810779,0.60139529,20.45996673,-311.5228351,6.296217881,111.2501807,87.54637445,2.946877268,402.9502391,0.028301887,0.786666667
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,7,-0.363886147,1.81083081,-3.129359548,3.092136697,-0.466944677,10.39770541,-4.725583127,311.1787166,173.5465791,124.554718,4.557426868,543.5374572,0.061320755,1.4
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,8,-2.836104481,0.107212526,-3.023316259,-2.537930998,-0.164096088,0.628080434,-2.404395353,1.015233519,198.3561744,132.4475604,5.303205991,495.3619808,0.004716981,2.78
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,9,-1.555221163,0.339984625,-2.526896578,-1.102786929,-0.671424347,0.79051121,-2.267712342,0.323278856,86.63893693,41.88935325,6.602628302,198.7400157,0.009433962,0.99
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,10,0.030916704,2.311569632,-3.136328809,3.141469188,-0.316884284,29.23803537,-312.4424243,313.4454161,197.4532473,129.9891076,4.999883116,502.9278819,0.014150943,2.3
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,11,-0.209783147,1.69859917,-3.137586292,3.139901294,-0.285471245,26.4613351,-313.6211398,312.7295793,197.2024959,131.2462455,3.515101629,504.883279,0.028301887,1.866666667
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,13,-1.222470555,0.232324573,-1.48190154,-0.475695474,-0.42455564,0.983813542,-3.236129541,0.769382841,218.7084207,104.6950583,6.890773722,456.5690571,0.004716981,1.88
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,14,-2.586390105,0.245730233,-3.006522393,-2.087981086,1.476608826,0.475616065,0.979816753,2.424651891,108.9732494,60.00940768,22.54898982,286.3571276,0.004716981,0.58
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,15,-0.406969471,1.616473894,-3.114860105,3.138205456,-0.962202223,32.79909047,-311.8420649,308.7489063,92.12421284,55.81115567,6.29283481,271.5938134,0.080188679,0.318823529
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,16,-1.212147061,1.291297268,-3.141320758,3.097341162,-0.645231886,16.87368596,-5.724305606,311.4167528,120.3124818,114.3358618,2.490412822,478.2505863,0.037735849,0.865
